_c0,año,mes,fecha,hora_hecho,delito,categoria_delito,sexo,edad,tipo_persona,colonia,alcaldía,latitud,longitud
18936,2023,Octubre,2023-10-15,2024-11-11T02:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,GUERRERO,CUAUHTEMOC,19.4384588290656,-99.1482630398645
18937,2023,Noviembre,2023-11-24,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,41,FISICA,ROMA NORTE,CUAUHTEMOC,19.4223551534553,-99.1594989704036
18938,2023,Noviembre,2023-11-25,2024-11-11T12:44:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.427665739737,-99.1721295002234
18939,2023,Noviembre,2023-11-24,2024-11-11T22:35:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,ROMA NORTE,CUAUHTEMOC,19.4196998794298,-99.1669466802343
18940,2023,Noviembre,2023-11-24,2024-11-11T06:30:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,68,FISICA,CENTRO,CUAUHTEMOC,19.4305802127418,-99.1434268699136
18941,2023,Noviembre,2023-11-23,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,59,FISICA,ROMA NORTE,CUAUHTEMOC,19.4198720934984,-99.1709875195436
18942,2023,Noviembre,2023-11-25,2024-11-11T13:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,30,FISICA,CENTRO,CUAUHTEMOC,19.4353578580027,-99.1469165697586
18943,2023,Noviembre,2023-11-24,2024-11-11T11:50:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4307582494273,-99.1672311695381
18944,2023,Noviembre,2023-11-24,2024-11-11T01:45:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,43,FISICA,ROMA NORTE,CUAUHTEMOC,19.4171397680005,-99.1594582699259
18945,2023,Noviembre,2023-11-24,2024-11-11T16:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.4496125934552,-99.1588179796933
18946,2023,Noviembre,2023-11-25,2024-11-11T15:15:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,CENTRO,CUAUHTEMOC,19.4337643427712,-99.141208829942
18947,2023,Noviembre,2023-11-25,2024-11-11T14:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,5,FISICA,CENTRO,CUAUHTEMOC,19.4260594580341,-99.1364268998077
18948,2023,Noviembre,2023-11-25,2024-11-11T13:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4291871657019,-99.1737529600526
18949,2023,Noviembre,2023-11-25,2024-11-11T18:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,60,FISICA,CENTRO,CUAUHTEMOC,19.432668731973,-99.1461856703924
18950,2023,Noviembre,2023-11-25,2024-11-11T15:35:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,CENTRO,CUAUHTEMOC,19.4282311112214,-99.1446878300055
18951,2023,Noviembre,2023-11-25,2024-11-11T18:10:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,26,FISICA,CENTRO,CUAUHTEMOC,19.4260303672355,-99.1328680495232
18952,2023,Noviembre,2023-11-25,2024-11-11T16:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,23,FISICA,CENTRO,CUAUHTEMOC,19.4313308023782,-99.1424144799955
18953,2023,Noviembre,2023-11-22,2024-11-11T02:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,57,FISICA,GUERRERO,CUAUHTEMOC,19.4373242572544,-99.1466970301906
18954,2023,Noviembre,2023-11-24,2024-11-11T20:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,41,FISICA,CENTRO,CUAUHTEMOC,19.4338995003411,-99.1490903198355
18955,2023,Noviembre,2023-11-25,2024-11-11T17:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,26,FISICA,CENTRO,CUAUHTEMOC,19.4342143243344,-99.141522819963
18956,2023,Noviembre,2023-11-25,2024-11-11T18:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,GUERRERO,CUAUHTEMOC,19.4411778296355,-99.1435807895382
18957,2023,Noviembre,2023-11-25,2024-11-11T18:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,GUERRERO,CUAUHTEMOC,19.4411778296355,-99.1435807895382
18958,2023,Noviembre,2023-11-14,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,ROMA SUR,CUAUHTEMOC,19.4091011097002,-99.1666547602378
18959,2023,Noviembre,2023-11-25,2024-11-11T09:35:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,CENTRO,CUAUHTEMOC,19.4334437010143,-99.1363031603399
18960,2023,Noviembre,2023-11-25,2024-11-11T21:09:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4426813072786,-99.124352040361
18961,2023,Noviembre,2023-11-25,2024-11-11T22:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,18,FISICA,CENTRO,CUAUHTEMOC,19.4326722303204,-99.1462069499885
18962,2023,Noviembre,2023-11-24,2024-11-11T21:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,CENTRO,CUAUHTEMOC,19.433356765842,-99.1450453701637
18963,2023,Noviembre,2023-11-24,2024-11-11T15:20:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,51,FISICA,ROMA NORTE,CUAUHTEMOC,19.4191428489644,-99.1637922804172
18964,2023,Noviembre,2023-11-25,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,OBRERA,CUAUHTEMOC,19.4123434327487,-99.1408754798917
18965,2023,Noviembre,2023-11-24,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,39,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4532433986074,-99.1387390698497
18966,2023,Noviembre,2023-11-26,2024-11-11T04:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4073197481083,-99.1794675395955
18967,2023,Noviembre,2023-11-26,2024-11-11T17:22:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,51,FISICA,CENTRO,CUAUHTEMOC,19.4259467474206,-99.1328408400324
18968,2023,Noviembre,2023-11-25,2024-11-11T07:25:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,ALGARIN,CUAUHTEMOC,19.4060290038209,-99.1431358804577
18969,2023,Noviembre,2023-11-24,2024-11-11T09:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,62,FISICA,ROMA SUR,CUAUHTEMOC,19.4083139275639,-99.1614912904386
18970,2023,Noviembre,2023-11-25,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,56,FISICA,ROMA SUR,CUAUHTEMOC,19.4077344395999,-99.1653117198106
18971,2023,Noviembre,2023-11-26,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,PERALVILLO,CUAUHTEMOC,19.4605948625178,-99.1297853004465
18972,2023,Noviembre,2023-11-25,2024-11-11T11:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,51,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4330674687247,-99.1708423503274
18973,2023,Noviembre,2023-11-27,2024-11-11T09:00:00.000Z,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,GUERRERO,CUAUHTEMOC,19.4371005829014,-99.1445946698256
18974,2023,Noviembre,2023-11-27,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,DOCTORES,CUAUHTEMOC,19.4201899279324,-99.1521264202046
18975,2023,Noviembre,2023-11-26,2024-11-11T08:40:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Femenino,22,FISICA,CENTRO,CUAUHTEMOC,19.4371842169135,-99.1466739202449
18976,2023,Noviembre,2023-11-26,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4117928313319,-99.1713823804518
18977,2023,Noviembre,2023-11-27,2024-11-11T07:30:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,33,FISICA,AMPLIACIÓN ASTURIAS,CUAUHTEMOC,19.4081102893744,-99.1271763997593
18978,2023,Noviembre,2023-11-26,2024-11-11T05:50:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,TRANSITO,CUAUHTEMOC,19.414785017761,-99.1332350702175
18979,2023,Noviembre,2023-11-26,2024-11-11T12:03:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,30,FISICA,ROMA NORTE,CUAUHTEMOC,19.4163358780793,-99.1572913496348
18980,2023,Noviembre,2023-11-27,2024-11-11T03:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4107174120794,-99.1738228100172
18981,2023,Noviembre,2023-11-27,2024-11-11T02:20:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,ROMA SUR,CUAUHTEMOC,19.4058112008731,-99.1577596697389
18982,2023,Noviembre,2023-11-24,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,CONDESA,CUAUHTEMOC,19.4178987408232,-99.1771721996829
18983,2023,Noviembre,2023-11-24,2024-11-11T06:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4104603294752,-99.1763084801721
18984,2023,Noviembre,2023-11-26,2024-11-11T03:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,CONDESA,CUAUHTEMOC,19.4177182317877,-99.1777171997861
18985,2023,Noviembre,2023-11-26,2024-11-11T02:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,JUÁREZ,CUAUHTEMOC,19.4236846923393,-99.1623466502075
18986,2023,Noviembre,2023-11-26,2024-11-11T12:10:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.4096044220066,-99.1272130199372
18987,2023,Noviembre,2023-11-26,2024-11-11T06:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4539491791448,-99.1355831599247
18988,2023,Noviembre,2023-11-25,2024-11-11T01:30:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,25,FISICA,BUENAVISTA,CUAUHTEMOC,19.4457085492492,-99.1496136201928
18989,2023,Noviembre,2023-11-24,2024-11-11T18:30:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Femenino,28,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4085765271761,-99.1724533400923
18990,2023,Noviembre,2023-11-27,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,ROMA NORTE,CUAUHTEMOC,19.4135391414691,-99.1600710202032
18991,2023,Noviembre,2023-11-23,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,70,FISICA,ROMA SUR,CUAUHTEMOC,19.4061980514226,-99.1618077303892
18992,2023,Noviembre,2023-11-27,2024-11-11T08:00:00.000Z,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,25,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4592671097063,-99.1250603896974
18993,2023,Noviembre,2023-11-28,2024-11-11T04:30:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,JUÁREZ,CUAUHTEMOC,19.4262450020374,-99.1536254699204
18994,2023,Noviembre,2023-11-17,2024-11-11T09:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,ROMA SUR,CUAUHTEMOC,19.4073873197679,-99.1607878803942
18995,2023,Noviembre,2023-11-25,2024-11-11T07:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,CONDESA,CUAUHTEMOC,19.4143412299852,-99.1751877198725
18996,2023,Noviembre,2023-11-24,2024-11-11T04:29:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,PERALVILLO,CUAUHTEMOC,19.4616333091854,-99.128493149576
18997,2023,Noviembre,2023-11-27,2024-11-11T09:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,HIPÓDROMO,CUAUHTEMOC,19.4091373899406,-99.1742983501411
18998,2023,Noviembre,2023-11-28,2024-11-11T08:02:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,38,FISICA,BUENAVISTA,CUAUHTEMOC,19.44646364,-99.1493348700881
18999,2023,Noviembre,2023-11-28,2024-11-11T10:45:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4548709431548,-99.139345589745
19000,2023,Noviembre,2023-11-23,2024-11-11T12:00:00.000Z,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,Masculino,20,FISICA,GUERRERO,CUAUHTEMOC,19.437324562314,-99.1466997597599
19001,2023,Noviembre,2023-11-23,2024-11-11T10:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4295638457957,-99.1705898301236
19002,2023,Noviembre,2023-11-26,2024-11-11T09:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,49,FISICA,SAN RAFAEL,CUAUHTEMOC,19.4400759859648,-99.1588999603439
19003,2023,Noviembre,2023-11-25,2024-11-11T02:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,CENTRO,CUAUHTEMOC,19.4368203056114,-99.1448510204192
19004,2023,Noviembre,2023-11-22,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,ROMA NORTE,CUAUHTEMOC,19.4162023920457,-99.1638716699379
19005,2023,Noviembre,2023-11-27,2024-11-11T09:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,OBRERA,CUAUHTEMOC,19.4168310571679,-99.1369597402423
19006,2023,Noviembre,2023-11-28,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,HIPÓDROMO CONDESA,CUAUHTEMOC,19.4098335668353,-99.1761990999392
19007,2023,Noviembre,2023-11-28,2024-11-11T23:15:00.000Z,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,19,FISICA,GUERRERO,CUAUHTEMOC,19.4457881211154,-99.1391089495994
19008,2023,Noviembre,2023-11-25,2024-11-11T06:00:00.000Z,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,Masculino,35,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4314195753542,-99.1721624096834
19009,2023,Noviembre,2023-11-24,2024-11-11T01:00:00.000Z,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4249729440168,-99.1355001903235
19010,2023,Noviembre,2023-11-29,2024-11-11T15:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,22,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4598755471054,-99.1228960500092
19011,2023,Noviembre,2023-11-25,2024-11-11T19:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,34,FISICA,ROMA NORTE,CUAUHTEMOC,19.4182694230428,-99.1638360796879
19012,2023,Noviembre,2023-11-29,2024-11-11T18:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,29,FISICA,CENTRO,CUAUHTEMOC,19.4237386068733,-99.1321063002116
19013,2023,Noviembre,2023-11-28,2024-11-11T04:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,61,FISICA,TRANSITO,CUAUHTEMOC,19.4167366496312,-99.128824859792
19014,2023,Noviembre,2023-11-27,2024-11-11T18:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,54,FISICA,DOCTORES,CUAUHTEMOC,19.4120632218061,-99.1455441702011
19015,2023,Noviembre,2023-11-25,2024-11-11T13:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,27,FISICA,DOCTORES,CUAUHTEMOC,19.4103094621708,-99.1458689700063
19016,2023,Noviembre,2023-11-29,2024-11-11T10:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,57,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4547054476282,-99.1383027101362
19017,2023,Noviembre,2023-11-29,2024-11-11T20:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,43,FISICA,DOCTORES,CUAUHTEMOC,19.4133027771042,-99.1455602597633
19018,2023,Noviembre,2023-11-29,2024-11-11T01:30:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,45,FISICA,VALLE GÓMEZ,CUAUHTEMOC,19.4586186736032,-99.1233684603187
19019,2023,Noviembre,2023-11-27,2024-11-11T01:40:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,ROMA SUR,CUAUHTEMOC,19.4057517872751,-99.1620459099537
19020,2023,Noviembre,2023-11-28,2024-11-11T10:25:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,CUAUHTÉMOC,CUAUHTEMOC,19.4298067792186,-99.1678321901048
19021,2023,Noviembre,2023-11-29,2024-11-11T10:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,36,FISICA,TRANSITO,CUAUHTEMOC,19.4143263692171,-99.1290008100082
19022,2023,Noviembre,2023-11-29,2024-11-11T12:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,GUERRERO,CUAUHTEMOC,19.447104200534,-99.1417045902891
19023,2023,Noviembre,2023-11-29,2024-11-11T19:40:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,DOCTORES,CUAUHTEMOC,19.4218183632539,-99.143252069646
19024,2023,Noviembre,2023-11-27,2024-11-11T06:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,19,FISICA,PAULINO NAVARRO,CUAUHTEMOC,19.4126992716205,-99.1299927200602
19025,2023,Noviembre,2023-11-29,2024-11-11T19:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,35,FISICA,GUERRERO,CUAUHTEMOC,19.4431392697816,-99.1463742598905
19026,2023,Noviembre,2023-11-29,2024-11-11T21:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,25,FISICA,DOCTORES,CUAUHTEMOC,19.4247294075134,-99.1426059396051
19027,2023,Noviembre,2023-11-29,2024-11-11T16:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,23,FISICA,DOCTORES,CUAUHTEMOC,19.4143155389493,-99.1452531304002
19028,2023,Noviembre,2023-11-29,2024-11-11T22:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,47,FISICA,CENTRO,CUAUHTEMOC,19.424740314306305,-99.1424462199876
19029,2023,Noviembre,2023-11-29,2024-11-11T21:30:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,32,FISICA,GUERRERO,CUAUHTEMOC,19.4434025780994,-99.1478126899023
19030,2023,Noviembre,2023-11-29,2024-11-11T14:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,53,FISICA,GUERRERO,CUAUHTEMOC,19.4431655090928,-99.1463241797611
19031,2023,Noviembre,2023-11-29,2024-11-11T19:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,60,FISICA,DOCTORES,CUAUHTEMOC,19.4215469835707,-99.1432637195627
19032,2023,Noviembre,2023-11-29,2024-11-11T23:40:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Femenino,22,FISICA,GUERRERO,CUAUHTEMOC,19.4431664061755,-99.1463772298655
19033,2023,Noviembre,2023-11-29,2024-11-11T11:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,42,FISICA,ROMA NORTE,CUAUHTEMOC,19.414904078758,-99.1576883195337
19034,2023,Noviembre,2023-11-27,2024-11-11T10:00:00.000Z,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,NONOALCO TLATELOLCO,CUAUHTEMOC,19.4515045537419,-99.1321590503912
19035,2023,Noviembre,2023-11-28,2024-11-11T19:00:00.000Z,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,55,FISICA,GUERRERO,CUAUHTEMOC,19.4436817971873,-99.1426581099092
